nickname,fingerprint,is_guard,is_exit,country,region_name,city_name,latitude,longitude,as,advertised_bandwidth,guard_probability,middle_probability,exit_probability
Cosworth01,71EFE4314646C4613895509723BFD354D8EABCAF,True,False,pl,unknown,unknown,52.2394,21.0362,AS16276,11913572,0.0002719176,0.00019024583,0.0
Unnamed,720082C7E2F885F31FCC467CE08D7E9E75332A7F,False,False,jp,Tokyo,Tokyo,35.6882,139.7532,AS63949,4783807,0.0,3.317249e-05,0.0
Unnamed,721C50D85B13BDC64FBA3CBED008802017485751,False,False,de,Hesse,Hofheim am Taunus,50.0902,8.4493,AS3209,54444,0.0,1.1021942e-06,0.0
desync,721E494B0E06554D8F9A169BDBF17282C07B2588,True,True,us,Florida,Tampa,27.96,-82.4614,AS3064,16977256,0.0,0.0,0.00020767578
bodgerbodger,721F80504A717309A8EBA47729EB1E474A95A61F,True,False,gb,England,Reading,51.4425,-0.9267,AS5607,4777318,9.726284e-05,6.804947e-05,0.0
niftyentry103,7226BE09B7A81000BBF7D959E360B2FE41CCC639,True,True,de,unknown,unknown,51.2993,9.491,AS200052,33193404,0.0,0.0,0.0017795338
giesskanne,72270EB58EDEBE727AA29E67417628DBCE889FAE,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,6920667,0.00016001305,0.00011195236,0.0
a9TorRelay01,722BA3958D6F4B9A7CE927001CE7FED8625A749E,True,False,de,Bavaria,Nuremberg,49.4475,11.0683,AS24940,28458057,0.0012048042,0.0008429354,0.0
BraveTeotihuacan,723E21FD6F91905E84E583D4619A2D1E282B8180,True,False,us,unknown,unknown,37.751,-97.822,AS6939,8061698,0.0001052112,7.361051e-05,0.0
ieditheconfigmuch,72411A2CE6EB24D8CDA8688A6B3A55CC1290D441,False,False,de,North Rhine-Westphalia,Simmerath,50.6063,6.2996,AS6830,2993874,0.0,2.0586143e-05,0.0
besttorrelay,724E86E7F5DA715529DC0ECAA013AE4BDC680E4C,True,False,de,unknown,unknown,51.2993,9.491,AS24940,52154718,0.0016984392,0.0011883047,0.0
ANormalDay,725BDB38752AB86CC9F204AC9857C29306BBE2D6,False,False,ru,unknown,unknown,55.7386,37.6068,AS50340,2228335,0.0,4.622105e-05,0.0
Piratenpartei05,7260949459C2D4D4A5ABC3AC10C1AD6939E6525C,True,False,de,unknown,unknown,51.2993,9.491,AS197540,15945178,0.0004727183,0.00033073506,0.0
bornhack2,72614C16C578D6732A9D9079A0905E8159BC44E4,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,15568415,0.00033257616,0.00023268528,0.0
EX1T,72651F45006B9EB6EA7B9F107EE44339765C84E4,True,True,de,unknown,unknown,51.2993,9.491,AS28753,21297618,0.0,0.0,0.0011812751
Elenore,72657B20DF49BDB0ECA80840E67F40CF63ACFCFA,False,False,de,unknown,unknown,51.2993,9.491,AS197540,4194304,0.0,0.00024888257,0.0
torexitrendrag,72657B96BF99B28FBD9F2B036A590AA8A4535422,True,False,au,Queensland,Ooralea,-21.1759,149.1472,AS45671,5615076,2.6773427e-05,1.8731898e-05,0.0
xXxOnionKittenxXx,7272FA27A7F99E88D59BE2018E3F14FB88BF9786,False,False,de,unknown,unknown,51.2993,9.491,AS197540,14289559,0.0,0.00072175945,0.0
chieftain,72749A538E9ACA13114B38D2E6DDC6AFDE1859B5,False,False,us,Virginia,Ashburn,39.0481,-77.4728,AS14618,497010,0.0,4.622105e-06,0.0
Unnamed,727AA0C630F5F548BB48F36069F2179496682875,True,True,de,unknown,unknown,51.2993,9.491,AS16276,91996252,0.0,0.0,0.0062493263
mandos,7281E68A005357F57F183AF5B6937711D92C556B,False,False,de,Thuringia,Graefenroda,50.75,10.8,AS44365,1255424,0.0,2.7519302e-05,0.0
semechki,7292EF58742CC793F7AB3846D87001178328F9A2,True,True,unknown,unknown,unknown,unknown,unknown,unknown,4505600,0.0,0.0,5.715847e-05
zai3Pheevoa4oiWooz1,729DAA09F1E225DBAAF2F42F3C82FD3BBE7AD5DE,True,False,ch,Zurich,Fallanden,47.3717,8.6387,AS21232,3276800,5.4383523e-05,3.8049166e-05,0.0
Zimmer42019,72A1B51D99FA998C1ECAF36F58227F4DF308F835,False,True,ru,St.-Petersburg,St Petersburg,60.0822,30.2606,AS29182,4140862,0.0,0.0,9.450201e-05
absturztaubetor,72A33E374DE5AD1E617394896F0FD8B092D3E7C4,True,False,ch,unknown,unknown,47.1449,8.1551,AS25353,31982391,0.0008408529,0.00058829866,0.0
xoFelix,72AEC98AD2DCCE15106F07F35D1B0D02A1530521,False,False,de,Saxony,Pulsnitz,51.1832,14.0142,AS3209,3555328,0.0,8.8886634e-05,0.0
TykRelay01,72B2B12A3F60408BDBC98C6DF53988D3A0B3F0EE,True,False,dk,Capital Region,Herlev,55.7235,12.4404,AS9167,22913631,0.0006065854,0.00042439456,0.0
Unnamed,72C2EB697C3CD4CE7408359B386DEE6B2888F714,True,False,de,unknown,unknown,51.2993,9.491,AS24940,30036235,0.00096217,0.0006731776,0.0
STROMTROOPER,72CDABD8A7BEF3850D983F4FF6D1CB657BEB9FEF,False,False,de,Bavaria,Nuremberg,49.4475,11.0683,AS201011,1024000,0.0,3.4630233e-05,0.0
katharina,72CF54492CA2F57F12B8493946C9BF9132EB0ABA,True,True,hk,unknown,unknown,22.25,114.1667,AS133398,6959593,0.0,0.0,0.00019776831
Scurr2,72D4B6FA92B3918B7A16E8135458DE22D3993C4D,False,False,se,unknown,unknown,59.3247,18.056,AS37560,15653888,0.0,0.0009350874,0.0
Venus42,72FF4C64E28396446B58892C356B61A8018C5C95,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,8091086,0.0002091674,0.00014634295,0.0
Ozigbo,73010D9C5A330C7D3E65057E88B871C4D5D233D5,False,True,pk,Punjab,Lahore,31.5503,74.3647,AS9260,2495056,0.0,0.0,1.7147542e-05
ilikepoop,73200018830B86D3182ED05B44AD75BDA9CE53B1,False,False,es,Andalusia,El Puerto de Santa Mar\u00EDa,36.5939,-6.233,AS3352,81920,0.0,7.1109305e-08,0.0
F3Netze,7327876AE79C997DFE311A7B15B4FA875736BBD1,True,True,de,Hesse,unknown,50.1167,8.6833,AS205100,70498617,0.0,0.0,0.004953734
rinderwahnRelay29L,73283C4DEBC01D3E4A5FD1BB1F2B50D927379F59,False,False,de,unknown,unknown,51.2993,9.491,AS8560,1048576,0.0,3.0221454e-05,0.0
MoldEraTor,7332A06B00D6AF54AA804F03C624DFBBC9E66172,True,False,md,Chi\u0219in\u0103u Municipality,Chisinau,47.0052,28.8573,AS43289,4194304,8.7850305e-05,6.146404e-05,0.0
nonanet01,7335A5A83067AE1BDB073F2E00A3E3982FFFE23D,True,True,us,Wyoming,Cheyenne,41.1034,-104.9059,AS53667,27353088,0.0,0.0,0.001234623
PrivacyNow07,733CB01BFBABADA6AC5C363C4449D7D563C794C1,True,False,de,unknown,unknown,51.2993,9.491,AS24940,12582912,0.00052501017,0.0003673208,0.0
docto,734B4B3C85989946A7AF65BF8AEADCE6C5A7CE70,False,False,at,Upper Austria,Firsching,48.2333,14.1833,AS49808,1024000,0.0,2.4248273e-05,0.0
Unnamed,7359AFC93F173EDAF38CC51BB1C6239EA108EAEF,False,True,us,California,San Jose,37.3387,-121.8914,AS53667,524288,0.0,0.0,9.259672e-06
beneficentsoot,73713518E8BD7110D0C6D84F0682C1E0B7541F79,False,False,de,unknown,unknown,51.2993,9.491,AS24940,10485760,0.0,0.00067198294,0.0
Freebird33,73A5A81688BD536BFBABE18630F5BD6306C9AC8E,True,False,de,Hesse,Frankfurt am Main,50.1188,8.6843,AS45012,2355200,4.81085e-05,3.365888e-05,0.0
torcow,73A62B590CC4F290D068FA20A12D6408A0D8B60C,True,False,ca,Quebec,Montreal,45.4827,-73.6447,AS577,13219466,0.0002802843,0.00019609956,0.0
iansh7e,73C4C4AE90A8F83D3A091B395C7D5B913D50604D,False,True,ca,unknown,unknown,43.6319,-79.3716,AS16276,4746933,0.0,0.0,4.5726778e-05
ehtejab,73CC65219889443C06E06A0B6D427B1FE1C37379,True,False,ua,unknown,unknown,50.45,30.5233,AS29066,9575626,0.00019661734,0.00013756237,0.0
notem2,73DCA56424912F69F1478D6630DF27CFE8F41439,True,False,us,New York,Rochester,43.0801,-77.6342,AS4385,23411175,0.00059194374,0.00041415053,0.0
negatoraligator,73E0EAD7C2A9E9603C0DB7EE4743CCEF935EAC3D,True,False,de,unknown,unknown,51.2993,9.491,AS35366,2097152,5.4383523e-05,3.8049166e-05,0.0
Torild,73E2046A1E7F0E95D36C3F979CE5FAC3609AC610,True,False,de,Bavaria,Nuremberg,49.405,11.1617,AS51167,13107200,0.00029283436,0.00020488013,0.0
n4lksask972137tor,73E8A55B158FE750AAF711B402D3702E3FC395EE,False,False,cz,Jihocesky kraj,Chotoviny,49.4833,14.6833,AS5588,819200,0.0,1.6106258e-05,0.0
pkswitchtorronto,73F6BF45E14C72C47B8B3D3568F6FF195B967A15,False,False,ca,Ontario,Toronto,43.6547,-79.3623,AS14061,91634,0.0,3.5554653e-08,0.0
kraksrvr,73F81178AC29FB4D29F2D114B877BEF95C0672BC,False,False,us,North Carolina,Charlotte,35.2916,-80.8201,AS11426,1195636,0.0,1.7457334e-05,0.0
ididnteditheconfig,73FC0B222F8487F5EFFE397B26AF3950FD3B9EDA,False,False,ge,K'alak'i T'bilisi,Tbilisi,41.6959,44.832,AS35805,153600,0.0,7.466477e-07,0.0
Unmed,73FCC37B1BA32A88E01DBD2393B8CBF31A0337B0,False,False,de,Baden-W\u00FCrttemberg Region,Au am Rhein,48.95,8.2333,AS6830,0,0.0,0.0,0.0
niftyguard21,7404DC4E6B17D5B751BF343E509F6D4B940FC104,True,True,de,unknown,unknown,51.2993,9.491,AS200052,19678332,0.0,0.0,0.0011050638
kbeb6vqsa93r,7406D96722FBFE1D9B1AB432BBBD705D81CA7738,False,False,de,Lower Saxony,Varel,53.3969,8.1362,AS6805,1024000,0.0,2.3501625e-05,0.0
Unnamed,740E4C4842E4C190DFEC278EC1FD754FD261A864,True,False,no,Tr\u00F8ndelag,Hovin,63.1055,10.2238,AS2119,3276800,6.2541054e-05,4.3756543e-05,0.0
effiorgoulu,742091486D04734C57D97BCEFB53D22ED0B77881,True,True,fi,unknown,unknown,60.1708,24.9375,AS20904,19277946,0.0,0.0,0.0007049545
TorExitMoldova2,742C45F2D9004AADE0077E528A4418A6A81BC2BA,True,True,md,Chi\u0219in\u0103u Municipality,Chisinau,47.0052,28.8573,AS43289,8271286,0.0,0.0,0.00034904774
hviv126,7430F66B1CABCB52D583C9C3035EE19A3E87A23E,True,True,nl,North Holland,Amsterdam,52.35,4.9167,AS1101,13897728,0.0,0.0,0.00091453554
g00dplain,74312EF576DE1E7710D5420791E6BDB41808439E,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,8626217,0.00021335074,0.0001492698,0.0
CharlottenburgerTOR,744BEEBE0603B669431E25BA6CD28531C5373E1E,False,False,de,unknown,unknown,51.2993,9.491,AS12312,721680,0.0,1.45774075e-05,0.0
shalazarthewizard,745048F51A834FA9152F62021593F2CD62C31ABA,False,True,us,California,Fremont,37.5625,-122.0004,AS63949,1131502,0.0,0.0,1.8519344e-05
Unnamed,7452E7D19ACD2C39DE10C0207032E6BC05DB78F2,True,True,se,unknown,unknown,59.3247,18.056,AS57858,4194304,0.0,0.0,0.0001970062
theia5,745369332749021C6FAF100D327BC3BF1DF4707B,True,False,us,Washington,Seattle,47.6144,-122.3447,AS174,6415132,6.902524e-05,4.8293172e-05,0.0
upperMidwestHell,7466E2975B96225EFE7ADB9D719CD055F67D3FA4,False,False,us,North Dakota,Bismarck,46.8083,-100.7837,AS11232,276627,0.0,1.7066233e-06,0.0
SanIgnacio,7469CEB05CFE95C55ECFC42494244FDB6AD33D6B,False,False,in,Karnataka,Bengaluru,12.9719,77.5937,AS14061,4960704,0.0,4.799878e-05,0.0
pizzapie,746B3C4BADCCA09003DD091AF028560A61E0A48E,True,False,ro,Bucuresti,Bucharest,44.4354,26.1033,AS60117,28530619,0.0007258108,0.00050781004,0.0
s2chrgrde,7494CB6B5C82725BAFB6C1084DC0A1BE76591B51,True,False,de,Bavaria,Nuremberg,49.405,11.1617,AS51167,5222400,3.0747608e-05,2.1512413e-05,0.0
ExitNinja,749EF4A434DFD00DAB31E93DE86233FB916D31E3,False,True,de,unknown,unknown,51.2993,9.491,AS28753,67128302,0.0,0.0,0.004191621
Unnamed,74A19D86DDF63F1133B414B81F36E1F44640811F,True,True,fr,unknown,unknown,48.8582,2.3387,AS12876,14680064,0.0,0.0,0.0008002186
Crows,74A55E12F6A9FD17165A356C00407F4D206E8368,True,False,gb,England,London,51.5353,-0.6658,AS14061,14466357,0.00035349288,0.00024731958,0.0
longclaw,74A910646BCEEFBCD2E874FC1DC997430F968145,False,False,ca,Quebec,Montreal,45.5302,-73.6327,AS7765,38912,0.0,7.1109304e-07,0.0
collapse,74A99385B6EC9603409CA84CDA3D81D24B054C0D,True,False,de,North Rhine-Westphalia,unknown,51.4476,7.0122,AS8972,2983600,7.739194e-05,5.414689e-05,0.0
NineX,74AC10CA94E400BA4D69E397562597CA04FC5352,True,False,pl,Lesser Poland,Skawina,49.9739,19.8315,AS50767,54259753,0.0019034232,0.0013317209,0.0
godse,74B41DED505CFABC7A8D439362FC9B6589DE4591,True,False,bg,unknown,unknown,42.7,23.3333,AS44901,19624973,0.00044761822,0.00031317392,0.0
tiflin,74B8B22AF950B0BE11D8A228FB09D2F5279FB757,True,False,fr,unknown,unknown,48.8582,2.3387,AS12876,28564561,0.0009517116,0.0006658604,0.0
sabotage,74C0C2705DB1192C03F19F7CD1BB234843B1A81F,True,True,nl,North Holland,Amsterdam,52.3556,4.7907,AS47482,13107200,0.0,0.0,0.0008764299
tor0084073relay,74DA18F45DE195D9E920B0EC10BF6958E44B0CEB,False,False,it,Emilia-Romagna,Noceto,44.8095,10.1773,AS3269,5120000,0.0,0.00013759651,0.0
Sifon,74F2329674F27CB8169A32A41D971629623B7535,True,False,ru,Moscow,Moscow,55.7527,37.6172,AS8402,2590107,4.6644327e-05,3.2634478e-05,0.0
Tor4ingoihetoh,74F44514E060866912DFFE1554D0D135C9DC5148,True,False,us,New York,New York,40.7157,-74.0,unknown,21481472,0.00046016826,0.0003219545,0.0
SebnemKorurFincanci,74FB777F25E7F80BA6BF8B808DF873A1708821A7,True,True,ca,Quebec,Beauharnois,45.3161,-73.8736,AS16276,5212160,0.0,0.0,0.00012955921
Basalt,7509AF87A0C8D6AB7F7B03FD4E6506F55951A1BE,False,False,ua,Odesa,Odesa,46.4775,30.7326,AS6876,184320,0.0,1.0666396e-06,0.0
130n7,7514300D5C61A35EB9CDD1D68A74A1E9933302A0,False,False,de,Rheinland-Pfalz,Speyer,49.3208,8.4311,AS31334,3750000,0.0,0.00013155221,0.0
Unnamed,75258E755064AA2412BC6BAB885756A3201F8C73,False,False,us,Pennsylvania,Collegeville,40.1922,-75.4339,AS55045,1024000,0.0,2.4177163e-05,0.0
FissionMasq04,7533ABDA9027F40CF87FB6189AEBB1F43A132A0B,True,True,gb,unknown,unknown,51.4964,-0.1224,unknown,4930085,0.0,0.0,0.00025988053
benefactor,754CB99117E6ED570DFCFB7D9F12674B97A4E28E,True,False,es,Madrid,Madrid,40.4143,-3.7016,AS12479,31169870,0.0009203365,0.000643909,0.0
Unnamed,7554C6B73BACF6A8CD9C4429FCEE451FA5B0CE58,False,False,ca,British Columbia,Coquitlam,49.2391,-122.8531,AS11831,3428465,0.0,5.937627e-05,0.0
txtest1,756A8DD40D4166E2863064C98069411559B16887,True,False,us,Texas,Dallas,32.9247,-96.8917,AS7018,5984636,0.00010500203,7.346416e-05,0.0
smurfix,7574975BA76DE0726231FC916DD70B09B3824CE5,False,True,de,unknown,unknown,51.2993,9.491,AS12337,1024000,0.0,0.0,2.4044664e-05
w000000h000002,75778F82E06573189429D553EBD8BD3CED8097C6,False,True,us,unknown,unknown,37.751,-97.822,AS174,2048000,0.0,0.0,3.810565e-05
TORxyz,75784DD2BCB70CE13CEC93CFE24CD69C66E2C67B,True,False,ca,Quebec,Montreal,45.5063,-73.5794,AS16276,11154432,0.00023008413,0.00016097724,0.0
losangetor,758270B90315FCD0A41E059504DD0F1877C848D6,False,False,fr,unknown,unknown,48.8582,2.3387,AS12322,102400,0.0,1.7777326e-07,0.0
gapcoinclub1,7584319D0E19DAE85621223E2A22F92123EAB815,True,False,jp,Tokyo,Tokyo,35.6882,139.7532,AS63949,7350361,4.0578474e-05,2.8390532e-05,0.0
StrictlyUselessPi,75879A607DB661AE2EE8E270FBCBCA66ADF74E73,False,False,hu,Borsod-Aba\u00FAj-Zempl\u00E9n,Miskolc,47.9804,20.9354,AS20845,76800,0.0,1.7777326e-07,0.0
galates2,759BB10724C622B1238184FE43773B6481B1AD43,True,False,de,unknown,unknown,51.2993,9.491,AS197540,7041024,0.00014076965,9.84888e-05,0.0
Unnamed,759E25B0E3C6DB1928417481F5FCCFE82C1C4570,False,False,lt,unknown,unknown,56.0,24.0,AS59642,0,0.0,0.0,0.0
Tiberius,75A931404453030821C547A4FAA9094A06C48C7A,True,False,de,Hesse,Frankfurt am Main,50.1188,8.6843,AS14061,21232125,0.00031375108,0.00021951442,0.0
PK69BRDExit,75BA808F4D6EDA21481A1C6D32B0C6EE66D483EC,False,True,de,unknown,unknown,51.2993,9.491,AS197071,2097152,0.0,0.0,9.412095e-05
Unnamed,75C0854C41CBC730AE67102E110DC17E19CFA78F,False,False,sg,unknown,unknown,1.314,103.6839,AS14061,5582669,0.0,6.257619e-05,0.0
hrck,75CF0F66FE18C3116AAB7B678899151DB762B795,False,False,ca,Ontario,Toronto,43.6547,-79.3623,AS14061,1048676,0.0,2.7803739e-05,0.0
Unnamed,75D77007F098513C70773B5EC46159DD41F2F7ED,True,False,fr,\u00CEle-de-France,Paris,48.8607,2.3281,AS12876,12390998,0.00046016826,0.0003219545,0.0
deceptiveSimplicity,75EE3430CEF7744EA1E35607881B27581EB15880,True,False,de,Bavaria,Burglengenfeld,49.2038,12.0445,AS3320,6108929,0.00014578967,0.00010200104,0.0
NervousEnergy,75FB9A4469199F251581061391214ACFDC682EF4,True,False,fr,unknown,unknown,48.8582,2.3387,AS12876,11637421,0.00030120104,0.00021073385,0.0
ES12,75FCFA1225B5B4B35E25DA53C8BA7545463B679E,False,False,de,Hamburg,Hamburg,53.5281,10.1473,AS15943,2399392,0.0,6.150955e-05,0.0
iPunchSharks,75FE5236E67FFA4A44C1152C35EAB36360E4D7DF,True,False,dk,South Denmark,Odense,55.3902,10.5201,AS44869,20129854,0.0006484189,0.00045366315,0.0
Ichotolot62,7600680249A22080ECC6173FBBF64D6FCF330A61,True,False,de,unknown,unknown,51.2993,9.491,AS35366,5120000,3.0747608e-05,2.1512413e-05,0.0
turing,7611DAC3C59A43322D774400F57FDA4D2AC0EEE2,False,False,de,Bavaria,Nuremberg,49.4475,11.0683,AS24940,229376,0.0,1.5999593e-06,0.0
Nicenstein,7614EF326635DA810638E2F5D449D10AE2BB7158,True,True,gb,unknown,unknown,51.4964,-0.1224,AS5503,10263552,0.0,0.0,0.0004648889
Unnamed,761A60D0364D9AA03114F72550483287ED060B2D,True,False,de,unknown,unknown,51.2993,9.491,AS24940,31862934,0.0010667538,0.00074634905,0.0
Digitalcourage4ip6b,762213D327B0A76057F4B61CD587ED4238CD900E,True,True,de,unknown,unknown,51.2993,9.491,AS60729,33562264,0.0,0.0,0.0020958106
alchemist,762A03C056C10D8EDEEF52AC2949800EEC65E6C8,True,False,us,Florida,Miami,25.8119,-80.2318,AS23470,11406827,0.00010249202,7.170805e-05,0.0
FictionEndevour,7639877E13E8BA4EA8FC23A3824B9A02BC3ED4E0,True,False,de,Hesse,Frankfurt am Main,50.1188,8.6843,AS45102,5421382,9.4125324e-05,6.585433e-05,0.0
fenchel,763B7D67A6B2D19B3E9EA57D1FBDC48F3B85B559,True,True,at,Vienna,Vienna,48.1865,16.3549,AS208323,32210944,0.0,0.0,0.0020958106
Quintex45,764BF8A03868F84C8F323C1A676AA254B80DC3BF,False,True,us,unknown,unknown,37.751,-97.822,AS62744,10222592,0.0,0.0,0.00032008745
TORfrance,76543749510CD00CB16E1DD4940CAA8FAC727F58,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,15945325,0.0005396519,0.0003775648,0.0
exitnew,765C7F921A0CC4766213304FC45C8A2AD6971717,False,True,jp,Tokyo,Heiwajima,35.5826,139.7459,AS20473,15512576,0.0,0.0,6.820911e-06
tatsuya,766125A879AC62E35864736D09A77CB0917F86F9,False,False,ru,Moscow,Moscow,55.7527,37.6172,AS42610,524288,0.0,7.1109305e-08,0.0
Unnamed,76678E6D3663BBC4DD7AE5B3F794066C1E022AA1,False,False,jp,unknown,unknown,35.69,139.69,AS63949,4567218,0.0,3.555465e-05,0.0
lamomiesinistre,7674C383F7F551E065E3E95BBCFC067157546A17,True,False,fr,Nouvelle-Aquitaine,Pissos,44.3083,-0.7796,AS12876,34203945,0.00071116915,0.000497566,0.0
TOR1gate,767E210C587AFB83AF4F654B77F9B9330E4AC8F9,True,False,us,California,Los Angeles,34.0584,-118.278,AS35913,3145728,4.727183e-05,3.3073506e-05,0.0
qtornado,767E444E1FA1DA75F3B77479DB5AE2FA3FFF75CC,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,20480000,0.00055011024,0.00038488195,0.0
eludemailrelay,768B488AE2C61B6FA837E3AB8DB7601E1A0B8492,True,False,nl,North Holland,Hilversum,52.2114,5.1788,AS49981,10991616,0.00037022628,0.00025902703,0.0
TorDotTeitelNet,76959901386E8C908F50235D9894007886B67C2E,True,True,ca,Quebec,Montreal,45.5063,-73.5794,AS16276,8439638,0.0,0.0,0.00030979892
sosa,769A297017BB5E92A9A5A3D76725CA12D694AA30,True,False,ch,Zurich,Zurich,47.3664,8.5546,AS51852,27853539,0.0007948361,0.0005561032,0.0
niftylolth,76AB50C3EC0472A63AFB9A833A535FA6BD691478,False,True,de,Hesse,unknown,50.1167,8.6833,AS205100,28137080,0.0,0.0,0.0014480146
vladimir,76B4FEDD0696D924A407CFAB50B6E574B28CCDCA,True,False,ru,unknown,unknown,55.7386,37.6068,AS49335,3619829,7.509109e-05,5.2537118e-05,0.0
pinselohrkatze00,76D2EBA82BBCCA3DF9F254A9A8372A10A26F3D14,True,False,de,North Rhine-Westphalia,Aachen,50.776,6.0872,AS47610,43999498,0.0014223383,0.000995132,0.0
MarysSister,76D3CC1A906732C8B7F90E9B5A0FF3BE4A4A52DF,True,False,hu,unknown,unknown,47.4925,19.0514,AS30836,12053524,0.00035558458,0.000248783,0.0
xabbu,76DD184BC258220BA4657E88255972D27B84BA10,True,False,de,Bavaria,Nuremberg,49.405,11.1617,AS51167,4182016,0.00010102785,7.068364e-05,0.0
ECHELON,76F3558CB26F41F89DEC685BAE666018B6AB808B,True,False,ro,Bucuresti,Bucharest,44.4354,26.1033,AS3223,4577798,7.195358e-05,5.0341976e-05,0.0
stalkr,76F3A81A0784DCF536F6DE19F98EAEB1F89DECCF,False,False,fr,unknown,unknown,48.8582,2.3387,AS16276,1569272,0.0,5.333198e-05,0.0
TheCaveRelay,76F6698A624DD1762A5CACC832460EC9E8A34774,True,False,us,Oregon,Portland,45.5411,-122.5605,AS209,3697659,4.2670148e-05,2.9853962e-05,0.0
Unnamed,770BEC82F808CEE1FC2FA3B049E6E3B03534BB7D,False,False,sg,unknown,Singapore,1.2929,103.8547,AS63949,3799249,0.0,3.1359203e-05,0.0
Biggetje,770E5AFB0A796DA2DA88434F11427513BAA1FACC,False,False,no,Hordaland,Bergen,60.4201,5.3059,AS41164,524288,0.0,7.1109307e-06,0.0
CriticalMass,77131D7E2EC1CA9B8D737502256DA9103599CE51,True,True,nl,unknown,unknown,52.3824,4.8995,AS43350,45647222,0.0,0.0,0.0029531878
Hydra8,7716DE8030A56A80080446E0CBC59738605454E6,True,True,ro,Arad,Lipova,46.0909,21.6963,AS25198,10801422,0.0,0.0,0.00052585796
Weazel,7718E9632AB1231DEB3A2EED10B24B71C9F6097A,False,False,de,Hamburg,Hamburg,53.5506,10.0569,AS8881,358400,0.0,6.328728e-06,0.0
ntfshard,771E0824EF82D85E04D80116554111E37F7EB796,False,False,ru,unknown,unknown,55.7386,37.6068,AS8371,3308275,0.0,7.466477e-05,0.0
Umbra,7723D99F8DC709AFC1171D5BF8DAD04ADA20F98F,False,False,fr,\u00CEle-de-France,Paris,48.8607,2.3281,AS12876,1048576,0.0,3.0221454e-05,0.0
Illana,7731E125924324B7405BA20E2759EE16780237E2,True,True,us,Nevada,Las Vegas,36.1685,-115.1164,AS53667,5437850,0.0,0.0,0.00010745793
uniformriskdrift,77375E4B8A1B4838D5A65C0E9638C4856D5137B3,True,False,us,Ohio,Columbus,39.9653,-83.0235,AS16509,2446837,5.0200175e-05,3.5122306e-05,0.0
frankovich,7737A40305131AD8B5E60CFB9126E4BBE1ED7F76,True,False,nl,North Holland,Amsterdam,52.35,4.9167,AS13213,8008704,8.157529e-05,5.707375e-05,0.0
NMary,77387F000E74717DF92C16C5D4AA30AC9B5B8E3B,False,False,us,New Jersey,Piscataway,40.5511,-74.4606,AS20473,819200,0.0,1.52885e-05,0.0
Unnamed,774908E4A3018A9696BD02FE4F3F8A8724396D22,True,False,fr,\u00CEle-de-France,Paris,48.8607,2.3281,AS12876,13110034,0.0005271018,0.00036878424,0.0
Unnamed,774A2C5AC5D005236C7F90062406C06F4D67666F,False,False,lt,unknown,unknown,56.0,24.0,AS16125,5515992,0.0,0.00016461805,0.0
Aerodynamik01,775B0FAFDE71AADC23FFC8782B7BEB1D5A92733E,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,12164647,0.0002635509,0.00018439212,0.0
CalyxInstitute09,7761DDC7EB1BE26D4155F74A15F12C32A36FE0F2,True,True,us,New York,Brooklyn,40.6521,-74.0018,AS4224,33038400,0.0,0.0,0.0012270019
BrightfieldRelay,776FCB8F73F8D84407F5AF2460A75F9EEC982EB3,True,False,no,Hedmark,Kongsvinger,60.1774,12.03,AS29695,6553600,0.00017611895,0.00012322076,0.0
Politkowskaja,777B2DECD67C607D8857AD60E976EE3E1E8A52BF,True,True,ca,Quebec,Beauharnois,45.3161,-73.8736,AS16276,6452224,0.0,0.0,0.00025911842
BNode,778F349E43942C0A07678E992C9B5AFD6D2180A1,False,False,de,North Rhine-Westphalia,Juelich,50.9215,6.3627,AS6830,262144,0.0,2.346607e-06,0.0
TheEpTicZeus,77A56CB237740E24AEA2D61C8C8936232AFC1BD8,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,67166530,0.0023008413,0.0016097724,0.0
AlexJonesWasRight,77A6151CE190059973D12E5E461F5B84AC583CB9,True,False,us,Nevada,Las Vegas,36.1685,-115.1164,AS53667,3985057,5.229185e-05,3.6585738e-05,0.0
BienwaldKA01,77B8255CD2A608B962DA4423B8CF49ACFD1E21FE,False,False,de,Baden-W\u00FCrttemberg Region,Rheinstetten,48.9685,8.307,AS3320,5624832,0.0,7.7864686e-05,0.0
LeonNet,77B88F748E4067DD198BC0FA331E118DA211338D,False,False,ru,Krasnoyarskiy Kray,Krasnoyarsk,56.003,92.7993,AS12389,6007808,0.0,7.822023e-05,0.0
Assange027es,77C7500CC573643E4B3E7F602D0137F8C89CE0B8,True,False,es,unknown,unknown,40.4172,-3.684,AS45037,8388608,0.00019975485,0.00013975751,0.0
tie2ooK5,77DD258F0D58792E0DCBDAA0BC66A1DC5F8D84AD,True,False,de,unknown,unknown,51.2993,9.491,AS197540,7864320,0.00025518422,0.0001785384,0.0
